hidden_layers,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40
1,0.0004307490649204,0.0002969413930667,0.0003163447802134,6.0976449159709365e-05,5.680246238085754e-05,0.0001205774198512,9.129945352270032e-05,0.0001399965910424,0.0001622056200403,0.0001454958391194,0.0002002388829254,0.0002179270744158,0.0002952250238202,0.000321095826096,0.0004960289305995,0.0004334142110794,0.0002462330843217,0.0009053489255852,0.0006479006762253,0.0003938464310604
2,0.0002599512187917,0.0003790794878623,0.0001265597801429,0.0002263141116523,0.0003358272137649,0.0003043157880844,0.000791920943714,0.000752467114193,0.0011823287677365,0.001019677021174,0.0015670387008808,0.0013270163679324,0.0026626242251346,0.0048644118634259,0.0010756081725366,0.0016618614580773,0.0020062726523799,0.0049643639136225,0.0023052144190972,0.0021408134139292
3,0.0002472644058344,0.0001176269455696,0.0001854794120681,0.0002239578897455,0.0006279358269945844,0.002071179497746539,0.0028819892378185753,0.003876773265497324,0.004362771370014121,0.0030270259632783347,0.003573911499917901,0.07620138279327891,0.015972217349029122,0.0007138578211397409,0.06601586965034019,0.0043094865523266345,0.0007356012616262374,0.0019015921038647071,0.002468969215108885,0.0026984091321380827
4,0.0005733778286993992,0.00019455943219487287,0.0013330308254557454,0.000532686405706723,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,
